key	hpf33_blastomere_hpf38_DEL	hpf33_blastomere_hpf38_EVL	hpf38_DEL_hpf43_DEL	hpf38_DEL_hpf43_margin	hpf38_EVL_hpf43_EVL	hpf43_DEL_hpf48_DEL	hpf43_DEL_hpf48_margin	hpf43_EVL_hpf48_EVL	hpf43_margin_hpf48_margin	hpf48_DEL_hpf53_DEL	hpf48_DEL_hpf53_germline	hpf48_DEL_hpf53_margin	hpf48_EVL_hpf53_EVL	hpf48_margin_hpf53_dorsal_margin_involuted	hpf48_margin_hpf53_margin	hpf48_margin_hpf53_non_dorsal_margin_involuted	hpf53_DEL_hpf6_apoptotic_like	hpf53_DEL_hpf6_epiblast	hpf53_dorsal_margin_involuted_hpf6_dorsal_margin_involuted	hpf53_dorsal_margin_involuted_hpf6_prechordal_plate	hpf53_EVL_hpf6_EVL	hpf53_germline_hpf6_germline	hpf53_margin_hpf6_apoptotic_like	hpf53_margin_hpf6_dorsal_margin_involuted	hpf53_margin_hpf6_margin	hpf53_non_dorsal_margin_involuted_hpf6_endoderm	hpf53_non_dorsal_margin_involuted_hpf6_non_dorsal_margin_involuted	hpf6_dorsal_margin_involuted_hpf7_dorsal_margin_involuted	hpf6_endoderm_hpf7_endoderm	hpf6_epiblast_hpf7_epiblast	hpf6_EVL_hpf7_EVL	hpf6_germline_hpf7_germline	hpf6_margin_hpf7_margin	hpf6_margin_hpf7_non_dorsal_margin_involuted	hpf6_non_dorsal_margin_involuted_hpf7_non_dorsal_margin_involuted	hpf6_prechordal_plate_hpf7_prechordal_plate	hpf7_dorsal_margin_involuted_hpf8_notochord	hpf7_endoderm_hpf8_endoderm	hpf7_endoderm_hpf8_forerunner_cells	hpf7_epiblast_hpf8_epidermal	hpf7_epiblast_hpf8_EVL	hpf7_epiblast_hpf8_germline	hpf7_epiblast_hpf8_neural_plate_anterior	hpf7_epiblast_hpf8_neural_plate_posterior	hpf7_EVL_hpf8_EVL	hpf7_EVL_hpf8_forerunner_cells	hpf7_germline_hpf8_germline	hpf7_margin_hpf8_tailbud_spinal_cord	hpf7_non_dorsal_margin_involuted_hpf8_mesoderm_adaxial_cells	hpf7_non_dorsal_margin_involuted_hpf8_mesoderm_lateral_plate	hpf7_non_dorsal_margin_involuted_hpf8_tailbud_mesoderm	hpf7_prechordal_plate_hpf8_prechordal_plate	hpf8_endoderm_hpf9_endoderm	hpf8_epidermal_hpf9_epidermal	hpf8_EVL_hpf9_EVL	hpf8_germline_hpf9_germline	hpf8_mesoderm_adaxial_cells_hpf9_mesoderm_adaxial_cells	hpf8_mesoderm_lateral_plate_hpf9_mesoderm_lateral_plate	hpf8_neural_plate_anterior_hpf9_midbrain	hpf8_neural_plate_anterior_hpf9_neural_plate_anterior	hpf8_neural_plate_posterior_hpf9_neural_plate_posterior	hpf8_notochord_hpf9_notochord	hpf8_prechordal_plate_hpf9_prechordal_plate	hpf8_tailbud_mesoderm_hpf9_tailbud_mesoderm	hpf8_tailbud_spinal_cord_hpf9_tailbud_spinal_cord	hpf9_endoderm_hpf10_endoderm	hpf9_epidermal_hpf10_anterior_neural_ridge	hpf9_epidermal_hpf10_epidermal	hpf9_epidermal_hpf10_epidermal_gbx2	hpf9_EVL_hpf10_periderm	hpf9_germline_hpf10_germline	hpf9_mesoderm_adaxial_cells_hpf10_mesoderm_adaxial_cells	hpf9_mesoderm_lateral_plate_hpf10_mesoderm_lateral_plate	hpf9_mesoderm_lateral_plate_hpf10_mesoderm_lateral_plate_tbx1	hpf9_midbrain_hpf10_hindbrain	hpf9_midbrain_hpf10_midbrain	hpf9_neural_plate_anterior_hpf10_diencephalon	hpf9_neural_plate_anterior_hpf10_neural_anterior	hpf9_neural_plate_anterior_hpf10_neural_crest	hpf9_neural_plate_anterior_hpf10_neural_plate_anterior	hpf9_neural_plate_anterior_hpf10_telencephalon	hpf9_neural_plate_posterior_hpf10_diencephalon_aplnr2	hpf9_neural_plate_posterior_hpf10_differentiating_neurons	hpf9_neural_plate_posterior_hpf10_hindbrain	hpf9_neural_plate_posterior_hpf10_neural_plate_posterior	hpf9_neural_plate_posterior_hpf10_tailbud_spinal_cord	hpf9_notochord_hpf10_notochord	hpf9_prechordal_plate_hpf10_prechordal_plate	hpf9_tailbud_mesoderm_hpf10_tailbud_mesoderm	hpf9_tailbud_spinal_cord_hpf10_tailbud_spinal_cord	hpf10_anterior_neural_ridge_hpf11_anterior_neural_ridge	hpf10_diencephalon_hpf11_diencephalon	hpf10_diencephalon_aplnr2_hpf11_diencephalon_aplnr2	hpf10_differentiating_neurons_hpf11_differentiating_neurons	hpf10_endoderm_hpf11_endoderm	hpf10_epidermal_hpf11_epidermal	hpf10_epidermal_hpf11_epidermal_gbx2	hpf10_epidermal_gbx2_hpf11_epidermal_gbx2	hpf10_hindbrain_hpf11_hindbrain	hpf10_mesoderm_adaxial_cells_hpf11_mesoderm_adaxial_cells	hpf10_mesoderm_lateral_plate_hpf11_mesoderm_lateral_plate	hpf10_mesoderm_lateral_plate_hpf11_mesoderm_lateral_plate_fli1a	hpf10_mesoderm_lateral_plate_tbx1_hpf11_mesoderm_lateral_plate_tbx1	hpf10_midbrain_hpf11_midbrain	hpf10_neural_anterior_hpf11_neural_anterior	hpf10_neural_crest_hpf11_neural_crest	hpf10_neural_plate_anterior_hpf11_neural_plate_anterior	hpf10_neural_plate_posterior_hpf11_differentiating_neurons	hpf10_neural_plate_posterior_hpf11_neural_plate_posterior	hpf10_neural_plate_posterior_hpf11_tailbud_spinal_cord	hpf10_notochord_hpf11_notochord	hpf10_periderm_hpf11_periderm	hpf10_prechordal_plate_hpf11_hatching_gland	hpf10_tailbud_mesoderm_hpf11_tailbud_mesoderm	hpf10_tailbud_spinal_cord_hpf11_tailbud_spinal_cord	hpf10_telencephalon_hpf11_telencephalon	hpf11_anterior_neural_ridge_hpf12_anterior_neural_ridge	hpf11_diencephalon_hpf12_diencephalon	hpf11_diencephalon_aplnr2_hpf12_diencephalon_aplnr2	hpf11_differentiating_neurons_hpf12_differentiating_neurons	hpf11_endoderm_hpf12_endoderm	hpf11_epidermal_hpf12_epidermal	hpf11_epidermal_hpf12_epidermal_foxi3a	hpf11_epidermal_gbx2_hpf12_anterior_neural_ridge	hpf11_epidermal_gbx2_hpf12_epidermal_gbx2	hpf11_hatching_gland_hpf12_hatching_gland	hpf11_hindbrain_hpf12_hindbrain	hpf11_mesoderm_adaxial_cells_hpf12_mesoderm_adaxial_cells	hpf11_mesoderm_lateral_plate_hpf12_mesoderm_lateral_plate	hpf11_mesoderm_lateral_plate_fli1a_hpf12_endothelial	hpf11_mesoderm_lateral_plate_fli1a_hpf12_mesoderm_lateral_plate_fli1a	hpf11_mesoderm_lateral_plate_tbx1_hpf12_mesoderm_lateral_plate_tbx1	hpf11_midbrain_hpf12_midbrain	hpf11_neural_anterior_hpf12_neural_anterior	hpf11_neural_anterior_hpf12_neural_plate_anterior	hpf11_neural_crest_hpf12_neural_crest	hpf11_neural_plate_anterior_hpf12_neural_plate_anterior	hpf11_neural_plate_posterior_hpf12_neural_plate_posterior	hpf11_notochord_hpf12_notochord	hpf11_periderm_hpf12_periderm	hpf11_tailbud_mesoderm_hpf12_mesoderm_adaxial_cells	hpf11_tailbud_mesoderm_hpf12_tailbud_mesoderm	hpf11_tailbud_spinal_cord_hpf12_tailbud_spinal_cord	hpf11_telencephalon_hpf12_telencephalon	hpf12_anterior_neural_ridge_hpf14_anterior_neural_ridge	hpf12_diencephalon_hpf14_diencephalon	hpf12_diencephalon_aplnr2_hpf14_floorplate	hpf12_differentiating_neurons_hpf14_differentiating_neurons	hpf12_differentiating_neurons_hpf14_differentiating_neurons_rohon_beard	hpf12_endoderm_hpf14_gut	hpf12_endothelial_hpf14_endothelial	hpf12_epidermal_hpf14_anterior_neural_ridge	hpf12_epidermal_hpf14_epidermal	hpf12_epidermal_foxi3a_hpf14_epidermal_foxi3a	hpf12_epidermal_gbx2_hpf14_lateral_line_primordium	hpf12_epidermal_gbx2_hpf14_otic_placode	hpf12_hatching_gland_hpf14_hatching_gland	hpf12_hindbrain_hpf14_hindbrain	hpf12_mesoderm_lateral_plate_hpf14_heart	hpf12_mesoderm_lateral_plate_fli1a_hpf14_blood_island	hpf12_mesoderm_lateral_plate_fli1a_hpf14_endothelial	hpf12_mesoderm_lateral_plate_fli1a_hpf14_pronephric_duct	hpf12_mesoderm_lateral_plate_tbx1_hpf14_pharyngeal_arch	hpf12_midbrain_hpf14_midbrain	hpf12_neural_anterior_hpf14_optic_primordium	hpf12_neural_crest_hpf14_neural_crest	hpf12_neural_plate_anterior_hpf14_telencephalon	hpf12_neural_plate_posterior_hpf14_neural_plate_posterior	hpf12_neural_plate_posterior_hpf14_tailbud_spinal_cord	hpf12_notochord_hpf14_notochord	hpf12_periderm_hpf14_periderm	hpf12_tailbud_mesoderm_hpf14_myotome	hpf12_tailbud_mesoderm_hpf14_tailbud_mesoderm	hpf12_tailbud_spinal_cord_hpf14_tailbud_spinal_cord	hpf12_telencephalon_hpf14_telencephalon	hpf14_anterior_neural_ridge_hpf18_anterior_neural_ridge	hpf14_anterior_neural_ridge_hpf18_epidermal	hpf14_anterior_neural_ridge_hpf18_lens_placode	hpf14_anterior_neural_ridge_hpf18_olfactory_placode	hpf14_blood_island_hpf18_blood_island	hpf14_diencephalon_hpf18_diencephalon	hpf14_differentiating_neurons_hpf18_differentiating_neurons	hpf14_differentiating_neurons_hpf18_differentiating_neurons_rohon_beard	hpf14_differentiating_neurons_hpf18_olfactory_placode	hpf14_differentiating_neurons_rohon_beard_hpf18_differentiating_neurons_rohon_beard	hpf14_endothelial_hpf18_endothelial	hpf14_epidermal_hpf18_epidermal	hpf14_epidermal_hpf18_periderm	hpf14_epidermal_foxi3a_hpf18_epidermal_foxi3a	hpf14_epidermal_foxi3a_hpf18_ionocyte	hpf14_floorplate_hpf18_floorplate	hpf14_gut_hpf18_gut	hpf14_gut_hpf18_lateral_line_primordium	hpf14_hatching_gland_hpf18_hatching_gland	hpf14_hatching_gland_hpf18_macrophage	hpf14_heart_hpf18_heart	hpf14_heart_hpf18_macrophage	hpf14_heart_hpf18_pectoral_fin_field	hpf14_hindbrain_hpf18_hindbrain_dorsal	hpf14_hindbrain_hpf18_hindbrain_ventral	hpf14_lateral_line_primordium_hpf18_lateral_line_primordium	hpf14_midbrain_hpf18_midbrain	hpf14_myotome_hpf18_myotome	hpf14_neural_crest_hpf18_neural_crest	hpf14_neural_plate_posterior_hpf18_hindbrain_dorsal	hpf14_notochord_hpf18_floorplate	hpf14_notochord_hpf18_notochord	hpf14_optic_primordium_hpf18_optic_cup	hpf14_optic_primordium_hpf18_retina_pigmented_epithelium	hpf14_otic_placode_hpf18_otic_placode	hpf14_periderm_hpf18_periderm	hpf14_pharyngeal_arch_hpf18_pharyngeal_arch	hpf14_pronephric_duct_hpf18_pronephric_duct	hpf14_tailbud_mesoderm_hpf18_tailbud_mesoderm	hpf14_tailbud_spinal_cord_hpf18_hindbrain_ventral	hpf14_tailbud_spinal_cord_hpf18_tailbud_spinal_cord	hpf14_telencephalon_hpf18_diencephalon	hpf14_telencephalon_hpf18_telencephalon	hpf18_blood_island_hpf24_erythroid	hpf18_diencephalon_hpf24_diencephalon	hpf18_differentiating_neurons_hpf24_differentiating_neurons	hpf18_differentiating_neurons_hpf24_differentiating_neurons_dlx1a	hpf18_differentiating_neurons_hpf24_differentiating_neurons_eomesa	hpf18_differentiating_neurons_hpf24_olfactory_placode	hpf18_endothelial_hpf24_endothelial	hpf18_epidermal_hpf24_epidermal	hpf18_epidermal_foxi3a_hpf24_epidermal_foxi3a	hpf18_gut_hpf24_gut	hpf18_hatching_gland_hpf24_hatching_gland	hpf18_heart_hpf24_heart	hpf18_hindbrain_dorsal_hpf24_hindbrain_dorsal	hpf18_hindbrain_dorsal_hpf24_roofplate	hpf18_hindbrain_ventral_hpf24_hindbrain_ventral	hpf18_ionocyte_hpf24_ionocyte	hpf18_lateral_line_primordium_hpf24_gut	hpf18_lateral_line_primordium_hpf24_lateral_line_primordium	hpf18_lateral_line_primordium_hpf24_otic_placode	hpf18_macrophage_hpf24_macrophage	hpf18_midbrain_hpf24_midbrain	hpf18_midbrain_hpf24_midbrain_ventral	hpf18_midbrain_hpf24_roofplate	hpf18_myotome_hpf24_myotome	hpf18_neural_crest_hpf24_melanoblast	hpf18_neural_crest_hpf24_neural_crest	hpf18_neural_crest_hpf24_pharyngeal_arch	hpf18_neural_crest_hpf24_xanthoblast	hpf18_olfactory_placode_hpf24_olfactory_placode	hpf18_optic_cup_hpf24_optic_cup	hpf18_otic_placode_hpf24_otic_placode	hpf18_pectoral_fin_field_hpf24_heart	hpf18_periderm_hpf24_periderm	hpf18_pharyngeal_arch_hpf24_pharyngeal_arch	hpf18_retina_pigmented_epithelium_hpf24_retina_pigmented_epithelium	hpf18_tailbud_mesoderm_hpf24_tailbud_mesoderm	hpf18_tailbud_spinal_cord_hpf24_tailbud_mesoderm	hpf18_tailbud_spinal_cord_hpf24_tailbud_spinal_cord	hpf18_telencephalon_hpf24_telencephalon
